#"Don't put as such on the web, please use as private communication only!:"
#authors of this compilation:
#  "G. Lindstroem, IInd Inst. Exp. Phys., Univ. of Hamburg, Germany"
#last update: 30-April-99
#  "A. Vasilescu, Appl. Nucl. Phys. Dpt., INPE Bucharest, Romania"
#
# E_n [MeV]       D/(95MeVmb)
  8.350E+02	  5.9416E-01
  8.250E+02	  5.9586E-01
  8.150E+02	  5.9801E-01
  8.050E+02	  6.0040E-01
  8.000E+02	  6.9300E-01			  
  7.000E+02	  6.8500E-01			  
  6.000E+02	  6.8100E-01			  
  5.000E+02	  6.7700E-01			  
  4.500E+02	  6.7900E-01			  
  4.000E+02	  6.7200E-01			  
  3.500E+02	  6.8500E-01			  
  3.000E+02	  6.9600E-01			  
  2.500E+02	  7.3300E-01			  
  2.000E+02	  7.9100E-01			  
  1.600E+02	  8.6500E-01
  1.300E+02	  9.7400E-01
  1.000E+02	  1.1680E+00
  9.000E+01	  1.2640E+00
  8.000E+01	  1.3780E+00
  7.000E+01	  1.4990E+00
  6.000E+01	  1.6440E+00
  5.000E+01	  1.8050E+00
  4.000E+01	  2.0120E+00
  3.000E+01	  2.0490E+00
  2.500E+01	  2.0710E+00
  2.000E+01	  2.0410E+00
1.995E+01	1.9753E+00
1.985E+01	1.9692E+00
1.975E+01	1.9631E+00
1.965E+01	1.9576E+00
1.955E+01	1.9549E+00
1.945E+01	1.9527E+00
1.935E+01	1.9530E+00
1.925E+01	1.9548E+00
1.915E+01	1.9601E+00
1.905E+01	1.9744E+00
1.895E+01	1.9886E+00
1.885E+01	1.9990E+00
1.875E+01	2.0081E+00
1.865E+01	1.9859E+00
1.855E+01	1.9453E+00
1.845E+01	1.9264E+00
1.835E+01	1.9376E+00
1.825E+01	1.9499E+00
1.815E+01	1.9654E+00
1.805E+01	1.9744E+00
1.795E+01	1.9512E+00
1.785E+01	1.9258E+00
1.775E+01	1.9136E+00
1.765E+01	1.9059E+00
1.755E+01	1.9172E+00
1.745E+01	1.9323E+00
1.735E+01	1.9351E+00
1.725E+01	1.9341E+00
1.715E+01	1.9368E+00
1.705E+01	1.9400E+00
1.695E+01	1.9345E+00
1.685E+01	1.9292E+00
1.675E+01	1.9521E+00
1.665E+01	1.9701E+00
1.655E+01	1.9177E+00
1.645E+01	1.8693E+00
1.635E+01	1.8796E+00
1.625E+01	1.8927E+00
1.615E+01	1.8994E+00
1.605E+01	1.8994E+00
1.595E+01	1.8914E+00
1.585E+01	1.8580E+00
1.575E+01	1.8166E+00
1.565E+01	1.8057E+00
1.555E+01	1.8079E+00
1.545E+01	1.8280E+00
1.535E+01	1.8407E+00
1.525E+01	1.8424E+00
1.515E+01	1.8010E+00
1.505E+01	1.7733E+00
1.495E+01	1.8133E+00
