VARIABLE: BSRL.B1.SYS_A:sigma_sat_tot_syst
DataType: NUMERIC
Unit: -
Length: 1
Description: Systematic sigma of Q_sat_tot

Timestamp (UTC_TIME),Value
2017-07-27 11:30:56.691000,2.003179442632000E-05
2017-07-27 11:35:56.678000,1.823299764824000E-05
2017-07-27 11:40:56.666000,1.666455826272000E-05
2017-07-27 11:45:56.653000,1.693459485746000E-05
2017-07-27 11:50:56.639000,1.802185923916000E-05
2017-07-27 11:55:56.626000,2.238081619719000E-05
2017-07-27 12:00:56.613000,2.007335696463000E-05
2017-07-27 12:05:56.599000,1.365121889367000E-05
2017-07-27 12:10:56.586000,1.070087009804000E-05
2017-07-27 12:15:56.572000,1.056647510296000E-05
2017-07-27 12:20:56.559000,1.062821674915000E-05
2017-07-27 12:25:56.546000,1.064669056506000E-05
2017-07-27 12:30:56.532000,1.079656427007000E-05
2017-07-27 12:35:56.519000,1.059864456762000E-05
2017-07-27 12:40:56.505000,1.064603176176000E-05
2017-07-27 12:45:56.492000,1.081817878658000E-05
2017-07-27 12:50:56.478000,1.044032939325000E-05
2017-07-27 12:55:56.465000,1.066733760951000E-05
2017-07-27 13:00:56.452000,1.074196509108000E-05
2017-07-27 13:05:56.438000,1.055058980493000E-05
2017-07-27 13:10:56.425000,1.053557097899000E-05
2017-07-27 13:15:56.411000,1.057961821123000E-05
2017-07-27 13:20:56.398000,1.057757642095000E-05
2017-07-27 13:25:56.385000,1.061830862087000E-05
2017-07-27 13:30:56.371000,1.068798064374000E-05
2017-07-27 13:35:56.358000,1.064360119511000E-05
2017-07-27 13:40:56.344000,1.060146633943000E-05
2017-07-27 13:45:56.331000,1.064239731452000E-05
2017-07-27 13:50:56.318000,1.060917030163000E-05
2017-07-27 13:55:56.304000,1.056774687114000E-05
2017-07-27 14:00:56.291000,1.062927726850000E-05
2017-07-27 14:05:56.277000,1.082598039006000E-05
2017-07-27 14:10:56.264000,1.071661676024000E-05
2017-07-27 14:15:56.250000,1.075545038060000E-05
2017-07-27 14:20:56.237000,1.058151780010000E-05
2017-07-27 14:25:56.224000,1.072537352448000E-05
2017-07-27 14:30:56.210000,1.071771471824000E-05
2017-07-27 14:35:56.197000,1.061685990205000E-05
2017-07-27 14:40:56.183000,1.082380825782000E-05
2017-07-27 14:45:56.170000,1.066330325162000E-05
2017-07-27 14:50:56.156000,1.078705903858000E-05
2017-07-27 14:55:56.143000,1.064693173708000E-05
2017-07-27 15:00:56.130000,1.083247415011000E-05
2017-07-27 15:05:56.116000,1.073202753285000E-05
2017-07-27 15:10:56.103000,1.086130277808000E-05
2017-07-27 15:15:56.089000,1.079512227837000E-05
2017-07-27 15:20:56.076000,1.072223711828000E-05
2017-07-27 15:25:56.063000,1.078491576840000E-05
2017-07-27 15:30:56.049000,1.080153237102000E-05
2017-07-27 15:35:56.036000,1.071796715222000E-05
2017-07-27 15:40:56.022000,1.088207779805000E-05
2017-07-27 15:45:56.009000,1.077930045056000E-05
2017-07-27 15:50:55.996000,1.076925419780000E-05
2017-07-27 15:55:55.982000,1.083746703260000E-05
2017-07-27 16:00:55.969000,1.071504973456000E-05
2017-07-27 16:05:55.955000,1.086751557567000E-05
2017-07-27 16:10:55.942000,1.077423276138000E-05
2017-07-27 16:15:55.928000,1.084380591305000E-05
2017-07-27 16:20:55.915000,1.070123808533000E-05
2017-07-27 16:25:55.902000,1.084839216062000E-05
2017-07-27 16:30:55.888000,1.095335554245000E-05
2017-07-27 16:35:55.875000,1.087494223290000E-05
2017-07-27 16:40:55.861000,1.089137425935000E-05
2017-07-27 16:45:55.848000,1.095707862942000E-05
2017-07-27 16:50:55.835000,1.098116594555000E-05
2017-07-27 16:55:55.821000,1.083644595903000E-05
2017-07-27 17:00:55.808000,1.092037566269000E-05
2017-07-27 17:05:55.794000,1.071550582520000E-05
2017-07-27 17:10:55.781000,1.073769334208000E-05
2017-07-27 17:15:55.767000,1.078442490801000E-05
2017-07-27 17:20:55.754000,1.090348825212000E-05
2017-07-27 17:25:55.741000,1.085785873721000E-05
2017-07-27 17:30:55.727000,1.100566966070000E-05
2017-07-27 17:35:55.714000,1.108961161696000E-05
2017-07-27 17:40:55.700000,1.094212059219000E-05
2017-07-27 17:45:55.687000,1.093184336433000E-05
2017-07-27 17:50:55.674000,1.095952819429000E-05
2017-07-27 17:55:55.660000,1.092028504207000E-05
2017-07-27 18:00:55.647000,1.114260761106000E-05
2017-07-27 18:05:55.633000,1.087268268502000E-05
2017-07-27 18:10:55.620000,1.077965902602000E-05
2017-07-27 18:15:55.607000,1.105011364490000E-05
2017-07-27 18:20:55.593000,1.085531070530000E-05
2017-07-27 18:25:55.580000,1.096389208828000E-05
2017-07-27 18:30:55.566000,1.091839035240000E-05
2017-07-27 18:35:55.553000,1.108868796361000E-05
2017-07-27 18:40:55.540000,1.112201461359000E-05
2017-07-27 18:45:55.526000,1.099332145027000E-05
2017-07-27 18:50:55.513000,1.103452924147000E-05
2017-07-27 18:55:55.499000,1.099258056832000E-05
2017-07-27 19:00:55.486000,1.111438836206000E-05
2017-07-27 19:05:55.473000,1.096130012499000E-05
2017-07-27 19:10:55.459000,1.095899549178000E-05
2017-07-27 19:15:55.446000,1.090993571370000E-05
2017-07-27 19:20:55.432000,1.106155945445000E-05
2017-07-27 19:25:55.419000,1.105450390456000E-05
2017-07-27 19:30:55.405000,1.101111207577000E-05
2017-07-27 19:35:55.392000,1.100937381017000E-05
2017-07-27 19:40:55.379000,1.101037597842000E-05
2017-07-27 19:45:55.365000,1.109738621002000E-05
2017-07-27 19:50:55.352000,1.102000027148000E-05
2017-07-27 19:55:55.338000,1.094885177552000E-05
2017-07-27 20:00:55.325000,1.104726454996000E-05
2017-07-27 20:05:55.311000,1.107369274512000E-05
2017-07-27 20:10:55.298000,1.106400142533000E-05
2017-07-27 20:15:55.285000,1.092152354170000E-05
2017-07-27 20:20:55.271000,1.097115466225000E-05
VARIABLE: BSRL.B1.SYS_A:flag_bunch_analysis
DataType: NUMERIC
Unit: -
Length: 1
Description: bunch analysis ok

Timestamp (UTC_TIME),Value
