-216056.00 	3.62E+11	1.99E+11	1.43E+09	1.79E+09	1.47E+12
-216024.00 	3.61E+11	1.99E+11	1.43E+09	1.79E+09	1.47E+12
-215993.00 	3.60E+11	1.99E+11	1.43E+09	1.79E+09	1.47E+12
-215961.00 	3.59E+11	1.99E+11	1.43E+09	1.79E+09	1.47E+12
-215929.00 	3.58E+11	1.99E+11	1.43E+09	1.79E+09	1.47E+12
-215898.00 	3.57E+11	1.99E+11	1.43E+09	1.79E+09	1.47E+12
-215866.00 	3.57E+11	1.99E+11	1.43E+09	1.79E+09	1.46E+12
-215834.00 	3.56E+11	1.99E+11	1.43E+09	1.79E+09	1.46E+12
-215803.00 	3.55E+11	1.99E+11	1.43E+09	1.79E+09	1.46E+12
-215771.00 	3.54E+11	1.99E+11	1.43E+09	1.79E+09	1.46E+12
-215739.00 	3.53E+11	1.99E+11	1.43E+09	1.79E+09	1.46E+12
-215707.00 	3.53E+11	1.99E+11	1.43E+09	1.79E+09	1.46E+12
-215676.00 	3.52E+11	1.99E+11	1.43E+09	1.79E+09	1.46E+12
-215644.00 	3.51E+11	1.99E+11	1.43E+09	1.79E+09	1.46E+12
-215612.00 	3.51E+11	1.99E+11	1.43E+09	1.79E+09	1.46E+12
-215581.00 	3.50E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215549.00 	3.49E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215517.00 	3.49E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215486.00 	3.48E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215454.00 	3.48E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215422.00 	3.47E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215390.00 	3.47E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215359.00 	3.47E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215327.00 	3.46E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215295.00 	3.46E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215264.00 	3.45E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215232.00 	3.45E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215200.00 	3.45E+11	1.98E+11	1.43E+09	1.79E+09	1.45E+12
-215169.00 	3.45E+11	1.98E+11	1.43E+09	1.79E+09	1.44E+12
-215137.00 	3.44E+11	1.98E+11	1.43E+09	1.79E+09	1.44E+12
-215105.00 	3.44E+11	1.98E+11	1.43E+09	1.79E+09	1.44E+12
-215073.00 	3.44E+11	1.98E+11	1.43E+09	1.79E+09	1.44E+12
-215042.00 	3.44E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-215010.00 	3.44E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214978.00 	3.43E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214947.00 	3.43E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214915.00 	3.43E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214883.00 	3.43E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214883.00 	3.43E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214852.00 	3.43E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
