Sg1750zrb    1.7500000    0.0900000         0.5      1.       0.      0.      0.     2.      1.        0.       0.      -8117
Sg1750mnb    1.7500000    0.0900000         0.5      1.       1.      0.      0.     2.      1.        0.       0.      -8118
Ka1770zer    1.7730000    0.1860000         2.0      0.5     -0.5     1.      0.     0.      1.        0.       0.      10315
Ka1770zrb    1.7730000    0.1860000         2.0      0.5      0.5     0.      1.     1.      0.        0.       0.      10325
Ka1770plu    1.7730000    0.1860000         2.0      0.5      0.5     1.      0.     0.      1.        0.       0.     -10315
Ka1770min    1.7730000    0.1860000         2.0      0.5     -0.5     0.      1.     1.      0.        0.       0.     -10325
Ns1720plu    1.7200000    0.1500000         1.5      0.5      0.5     3.      0.     0.      0.        0.       0.      31214
Ns1720zer    1.7200000    0.1500000         1.5      0.5     -0.5     3.      0.     0.      0.        0.       0.      32124
Ns1720plb    1.7200000    0.1500000         1.5      0.5     -0.5     0.      0.     3.      0.        0.       0.     -31214
Ns1720zrb    1.7200000    0.1500000         1.5      0.5      0.5     0.      0.     3.      0.        0.       0.     -32124
Ka1680zer    1.7170000    0.3220000         1.0      0.5     -0.5     1.      0.     0.      1.        0.       0.      30313
Ka1680zrb    1.7170000    0.3220000         1.0      0.5      0.5     0.      1.     1.      0.        0.       0.      30323
Ka1680plu    1.7170000    0.3220000         1.0      0.5      0.5     1.      0.     0.      1.        0.       0.     -30313
Ka1680min    1.7170000    0.3220000         1.0      0.5     -0.5     0.      1.     1.      0.        0.       0.     -30323
f01710zer    1.7150000    0.1250000         0.0      0.       0.      1.      0.     1.      0.        0.       0.      10331
Ns1710plu    1.7100000    0.1000000         0.5      0.5      0.5     3.      0.     0.      0.        0.       0.      42112
Ns1710zer    1.7100000    0.1000000         0.5      0.5     -0.5     3.      0.     0.      0.        0.       0.      42212
Ns1710plb    1.7100000    0.1000000         0.5      0.5     -0.5     0.      0.     3.      0.        0.       0.     -42112
Ns1710zrb    1.7100000    0.1000000         0.5      0.5      0.5     0.      0.     3.      0.        0.       0.     -42212
Ns1700plu    1.7000000    0.1000000         1.5      0.5      0.5     3.      0.     0.      0.        0.       0.      21214
