,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_3,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_17,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_18,
2012/05/03 14:58:56.913,,,-24.998223983363,
2012/05/03 15:49:25.925,-24.924771098925,,,
2012/05/03 15:51:45.705,,-24.952318438488,,
2012/05/03 15:59:14.578,,,-25.00408100057,
2012/05/03 16:49:26.089,-24.924510056347,,,
2012/05/03 16:52:10.042,,-24.936635830394,,
2012/05/03 16:59:17.804,,,-25.007786808855,
2012/05/03 17:49:26.801,-24.923614898936,,,
2012/05/03 17:52:13.706,,-24.944131236863,,
2012/05/03 17:59:41.594,,,-25.003601493881,
2012/05/03 18:49:35.496,-24.93182900482,,,
2012/05/03 18:52:22.620,,-24.944206657858,,
2012/05/03 18:59:42.633,,,-25.003592887239,
2012/05/03 19:49:44.231,-24.91948764048,,,
2012/05/03 19:52:38.352,,-24.936602021269,,
2012/05/03 19:59:45.565,,,-25.003545244877,
2012/05/03 20:49:44.717,-24.912916070988,,,
2012/05/03 20:52:41.029,,-24.944016146379,,
2012/05/03 20:59:50.979,,,-25.006475709515,
2012/05/03 21:50:11.350,-24.915189298938,,,
2012/05/03 21:53:03.396,,-24.936576880052,,
2012/05/03 21:59:55.956,,,-24.999070601931,
2012/05/03 22:50:11.733,-24.916063377499,,,
2012/05/03 22:53:06.951,,-24.944753300623,,
2012/05/03 23:00:14.823,,,-24.995322466602,
2012/05/03 23:50:29.945,-24.923600442429,,,
2012/05/03 23:53:08.756,,-24.939876104525,,
2012/05/04 00:00:19.144,,,-24.987804115322,
2012/05/04 00:50:39.515,-24.915757524198,,,
2012/05/04 00:53:16.467,,-24.932500540488,,
2012/05/04 01:00:39.215,,,-24.995322466602,
2012/05/04 01:50:47.445,-24.903743207307,,,
2012/05/04 01:53:27.022,,-24.932349692989,,
2012/05/04 02:00:42.332,,,-24.995322466602,
2012/05/04 02:50:51.219,-24.919462495353,,,
2012/05/04 02:53:36.156,,-24.927700361681,,
2012/05/04 03:01:22.418,,,-25.00361963519,
2012/05/04 03:51:34.258,-24.919445578142,,,
2012/05/04 03:54:13.070,,-24.944753300622,,
2012/05/04 04:01:22.911,,,-24.98791660917,
2012/05/04 04:51:42.646,-24.911005416501,,,
2012/05/04 04:54:21.556,,-24.913041228069,,
2012/05/04 05:01:31.608,,,-24.97656556453,
2012/05/04 05:51:51.866,-24.924469967419,,,
2012/05/04 05:54:57.475,,-24.943731769229,,
2012/05/04 06:01:34.066,,,-24.995365399421,
2012/05/04 06:52:01.328,-24.906904670929,,,
2012/05/04 06:55:06.608,,-24.960669149724,,
2012/05/04 07:01:59.277,,,-25.007318945279,
2012/05/04 07:52:19.211,-24.923715479311,,,
2012/05/04 07:55:15.413,,-24.936903715855,,
2012/05/04 08:02:08.191,,,-25.00040803914,
2012/05/04 08:52:28.235,-24.938061689864,,,
2012/05/04 08:55:33.733,,-24.944410548246,,
2012/05/04 09:02:17.434,,,-24.995451265056,
2012/05/04 09:52:37.149,-24.917305247497,,,
2012/05/04 09:55:42.648,,-24.909038701542,,
2012/05/04 10:02:26.130,,,-25.008946492493,
2012/05/04 10:52:46.173,-24.931832796426,,,
2012/05/04 10:55:51.781,,-24.9401570872,,
2012/05/04 11:02:26.731,,,-24.996049804483,
2012/05/04 11:52:52.025,-24.911961580987,,,
2012/05/04 11:55:52.273,,-24.932950358956,,
2012/05/04 12:02:47.458,,,-24.99613567292,
2012/05/04 12:52:55.580,-24.919371654001,,,
2012/05/04 12:56:00.969,,-24.944015216894,,
2012/05/04 13:02:52.326,,,-25.003632033575,
2012/05/04 13:53:05.099,-24.912313262465,,,
2012/05/04 13:56:01.272,,-24.93669290701,,
2012/05/04 14:02:54.029,,,-24.995373247356,
2012/05/04 14:53:37.471,-24.919462495353,,,
2012/05/04 14:56:10.157,,-24.9403964726,,
2012/05/04 15:02:54.186,,,-24.998125870735,
2012/05/04 15:53:57.213,-24.91941174372,,,
2012/05/04 15:56:10.431,,-24.932602489407,,
2012/05/04 16:03:03.428,,,-24.995345164027,
2012/05/04 16:53:59.674,-24.911258252575,,,
2012/05/04 16:56:11.142,,-24.944855249145,,
2012/05/04 17:03:12.343,,,-24.991189372169,
2012/05/04 17:54:08.823,-24.91205242845,,,
2012/05/04 17:56:19.963,,-24.944804966842,,
2012/05/04 18:03:12.523,,,-25.003588639226,
2012/05/04 18:54:24.081,-24.911157671803,,,
2012/05/04 18:56:20.128,,-24.936702586134,,
2012/05/04 19:03:22.312,,,-24.993952001473,
2012/05/04 19:54:26.871,-24.911179365688,,,
2012/05/04 19:56:29.151,,-24.952318438489,,
2012/05/04 20:03:22.367,,,-24.996227298185,
2012/05/04 20:54:27.145,-24.899925787109,,,
2012/05/04 20:56:29.206,,-24.944955813747,,
2012/05/04 21:03:22.751,,,-24.99193734992,
2012/05/04 21:54:36.059,-24.911910827566,,,
2012/05/04 21:56:30.246,,-24.933029705106,,
2012/05/04 22:03:49.056,,,-25.007743876205,
2012/05/04 22:54:45.017,-24.900734399224,,,
2012/05/04 22:57:32.950,,-24.941178590159,,
2012/05/04 23:03:49.586,,,-24.996048881166,
2012/05/04 23:54:54.016,-24.899955962935,,,
2012/05/04 23:57:41.906,,-24.941178590159,,
2012/05/05 00:04:07.013,,,-25.006727136881,
2012/05/05 00:55:17.477,-24.908261686614,,,
2012/05/05 00:57:42.289,,-24.961360256246,,
2012/05/05 01:04:07.177,,,-25.000340915198,
2012/05/05 01:55:30.548,-24.916089007206,,,
2012/05/05 01:57:55.469,,-24.957739013896,,
2012/05/05 02:04:17.185,,,-25.007709880533,
2012/05/05 02:55:49.087,-24.923801791199,,,
2012/05/05 02:58:00.337,,-24.964726543984,,
2012/05/05 03:04:25.990,,,-25.004891000687,
2012/05/05 03:55:57.783,-24.915496614316,,,
2012/05/05 03:58:01.157,,-24.957609846756,,
2012/05/05 04:04:35.124,,,-25.000333990334,
2012/05/05 04:55:58.166,-24.912465063805,,,
2012/05/05 04:58:09.634,,-24.957703127569,,
2012/05/05 05:04:46.882,,,-25.012755326472,
2012/05/05 05:56:07.409,-24.912037019025,,,
2012/05/05 05:58:10.564,,-24.961487345251,,
2012/05/05 06:04:54.046,,,-25.010699572403,
2012/05/05 06:56:16.433,-24.922522849638,,,
2012/05/05 06:58:19.588,,-24.961469123778,,
2012/05/05 07:04:56.507,,,-25.008600421291,
2012/05/05 07:56:21.300,-24.912363555311,,,
2012/05/05 07:58:28.607,,-24.957404118302,,
2012/05/05 08:05:00.888,,,-25.008498856874,
2012/05/05 08:56:26.166,-24.924670513628,,,
2012/05/05 08:58:37.415,,-24.964798849165,,
2012/05/05 09:05:19.475,,,-25.008557025586,
2012/05/05 09:56:29.283,-24.916092427243,,,
2012/05/05 09:58:37.689,,-24.944956275052,,
2012/05/05 10:05:23.686,,,-25.007786808855,
2012/05/05 10:56:35.354,-24.920567276717,,,
2012/05/05 10:58:50.650,,-24.949057278343,,
2012/05/05 11:05:42.991,,,-25.008600421291,
2012/05/05 11:56:39.128,-24.916063838893,,,
2012/05/05 11:58:55.736,,-24.944930672597,,
2012/05/05 12:06:19.796,,,-25.000290594515,
2012/05/05 12:56:53.620,-24.912338178187,,,
2012/05/05 12:58:56.776,,-24.964713259714,,
2012/05/05 13:06:24.335,,,-24.996226465229,
2012/05/05 13:57:20.800,-24.923593214176,,,
2012/05/05 13:59:05.909,,-24.941192637646,,
2012/05/05 14:06:25.047,,,-25.000382217992,
2012/05/05 14:57:30.699,-24.914713184178,,,
2012/05/05 14:59:12.526,,-24.936702586134,,
2012/05/05 15:06:25.102,,,-24.996271634752,
2012/05/05 15:58:06.519,-24.923604748623,,,
2012/05/05 15:59:14.660,,-24.949158765422,,
2012/05/05 16:06:25.485,,,-24.996181069084,
2012/05/05 16:58:06.574,-24.912012334408,,,
2012/05/05 16:59:23.683,,-24.954459744796,,
2012/05/05 17:06:29.201,,,-25.003682352553,
2012/05/05 17:58:06.958,-24.916159970432,,,
2012/05/05 17:59:25.270,,-24.949057278343,,
2012/05/05 18:06:53.048,,,-25.002763568723,
2012/05/05 18:58:14.013,-24.916114130853,,,
2012/05/05 18:59:33.418,,-24.949157842812,,
2012/05/05 19:06:53.103,,,-25.007736489943,
2012/05/05 19:58:15.818,-24.912313262465,,,
2012/05/05 19:59:35.442,,-24.957360755755,,
2012/05/05 20:06:53.267,,,-25.008678714665,
2012/05/05 20:58:16.201,-24.91609885099,,,
2012/05/05 20:59:40.857,,-24.949057278343,,
2012/05/05 21:06:53.323,,,-24.996581445585,
2012/05/05 21:58:25.443,-24.912464141,,,
2012/05/05 21:59:42.880,,-24.945405834734,,
2012/05/05 22:06:53.815,,,-24.996178607138,
2012/05/05 22:58:34.467,-24.910312390927,,,
2012/05/05 22:59:43.701,,-24.949006996108,,
2012/05/05 23:06:59.558,,,-25.008550100739,
2012/05/05 23:58:34.741,-24.914879094317,,,
2012/05/05 23:59:52.178,,-24.944860090316,,
2012/05/06 00:07:04.425,,,-24.996157370858,
2012/05/06 00:58:34.796,-24.920582041551,,,
2012/05/06 00:59:52.233,,-24.945357380618,,
2012/05/06 01:07:09.293,,,-25.000290594515,
2012/05/06 01:58:35.070,-24.912464141001,,,
2012/05/06 01:59:53.491,,-24.943254731447,,
2012/05/06 02:07:12.410,,,-24.997185252797,
2012/05/06 02:58:35.889,-24.918848658857,,,
2012/05/06 02:59:56.388,,-24.949057278343,,
2012/05/06 03:07:12.463,,,-25.000377386152,
2012/05/06 03:58:36.272,-24.916074958835,,,
2012/05/06 04:00:01.802,,-24.946956264443,,
2012/05/06 04:07:21.706,,,-24.996499361112,
2012/05/06 04:58:44.858,-24.912414309558,,,
2012/05/06 05:00:11.482,,-24.949034349782,,
2012/05/06 05:07:22.308,,,-25.000368058006,
2012/05/06 05:58:45.023,-24.916068291256,,,
2012/05/06 06:00:11.538,,-24.945405834734,,
2012/05/06 06:07:31.550,,,-25.003631828411,
2012/05/06 06:58:48.140,-24.924419214199,,,
2012/05/06 07:00:20.561,,-24.94290507945,,
2012/05/06 07:07:49.980,,,-25.004420119501,
2012/05/06 07:58:54.429,-24.920618030833,,,
2012/05/06 08:00:21.054,,-24.941170363399,,
2012/05/06 08:08:19.129,,,-25.008600421291,
2012/05/06 08:59:12.641,-24.912465063805,,,
2012/05/06 09:00:21.109,,-24.945357380618,,
2012/05/06 09:08:40.293,,,-25.000247198696,
2012/05/06 09:59:31.508,-24.924317707757,,,
2012/05/06 10:00:21.492,,-24.944818806008,,
2012/05/06 10:08:43.848,,,-24.99823829476,
2012/05/06 10:59:40.313,-24.923660318698,,,
2012/05/06 11:00:22.094,,-24.953745211925,,
2012/05/06 11:08:44.560,,,-25.012494952575,
2012/05/06 11:59:40.366,-24.923182142276,,,
2012/05/06 12:00:22.257,,-24.953508504466,,
2012/05/06 12:08:53.581,,,-25.00851362988,
2012/05/06 12:59:56.937,-24.924419214199,,,
2012/05/06 13:00:22.421,,-24.953507403376,,
2012/05/06 13:08:53.746,,,-25.003304633751,
2012/05/06 13:59:59.179,-24.924396503651,,,
2012/05/06 14:00:22.586,,-24.949100602494,,
2012/05/06 14:09:02.332,,,-25.000335951995,
2012/05/06 15:00:07.656,-24.922719942603,,,
2012/05/06 15:01:10.765,,-24.941203731751,,
2012/05/06 15:09:04.465,,,-25.016096343001,
2012/05/06 16:00:17.336,-24.921903801508,,,
2012/05/06 16:01:17.492,,-24.957360755755,,
2012/05/06 16:09:11.411,,,-25.000290594515,
2012/05/06 17:00:23.188,-24.931969979771,,,
2012/05/06 17:01:39.532,,-24.95345804301,,
2012/05/06 17:09:20.982,,,-25.016067396396,
2012/05/06 18:00:43.806,-24.924419214199,,,
2012/05/06 18:01:53.040,,-24.948316058063,,
2012/05/06 18:09:22.131,,,-25.01189864607,
2012/05/06 19:00:45.392,-24.924462585133,,,
2012/05/06 19:01:53.642,,-24.952318438488,,
2012/05/06 19:09:28.967,,,-25.011534724723,
2012/05/06 20:00:55.400,-24.916114130853,,,
2012/05/06 20:02:02.556,,-24.952452214491,,
2012/05/06 20:09:34.709,,,-25.003545244877,
2012/05/06 21:01:12.736,-24.922737897979,,,
2012/05/06 21:02:20.876,,-24.947981284463,,
2012/05/06 21:09:49.202,,,-25.004084159187,
2012/05/06 22:01:21.651,-24.901894649019,,,
2012/05/06 22:02:29.900,,-24.944258322392,,
2012/05/06 22:09:58.335,,,-24.992285734668,
2012/05/06 23:01:46.534,-24.923614898936,,,
2012/05/06 23:02:30.283,,-24.944804966842,,
2012/05/06 23:10:25.734,,,-25.007279386411,
2012/05/07 00:01:48.995,-24.91981874069,,,
2012/05/07 00:02:36.792,,-24.932602489407,,
2012/05/07 00:10:30.601,,,-25.003632033575,
2012/05/07 01:01:49.488,-24.910956895202,,,
2012/05/07 01:02:48.550,,-24.944804966842,,
2012/05/07 01:10:51.547,,,-25.003632033575,
2012/05/07 02:02:25.527,-24.911971731672,,,
2012/05/07 02:02:49.042,,-24.936556809453,,
2012/05/07 02:10:57.727,,,-25.003632033575,
2012/05/07 03:02:37.285,-24.916114130853,,,
2012/05/07 03:02:49.535,,-24.944206657858,,
2012/05/07 03:11:02.266,,,-25.000273667068,
2012/05/07 04:02:44.012,-24.919819157399,,,
2012/05/07 04:03:25.684,,-24.932950358955,,
2012/05/07 04:11:05.821,,,-24.995365861064,
2012/05/07 05:02:46.036,-24.916214714771,,,
2012/05/07 05:03:31.973,,-24.936602021269,,
2012/05/07 05:11:12.329,,,-24.996048881166,
2012/05/07 06:02:51.557,-24.916200872948,,,
2012/05/07 06:03:37.385,,-24.936602021269,,
2012/05/07 06:11:15.445,,,-25.003545244877,
2012/05/07 07:02:53.363,-24.916215637559,,,
2012/05/07 07:03:43.128,,-24.941682916879,,
2012/05/07 07:11:21.406,,,-24.996226465229,
2012/05/07 08:02:53.636,-24.924343776457,,,
2012/05/07 08:03:43.511,,-24.932824650663,,
2012/05/07 08:11:21.789,,,-25.007229068316,
2012/05/07 09:02:53.910,-24.916205809991,,,
2012/05/07 09:03:52.972,,-24.932501001796,,
2012/05/07 09:11:30.376,,,-24.995408332239,
2012/05/07 10:03:00.528,-24.9082109323,,,
2012/05/07 10:04:01.668,,-24.924297562941,,
2012/05/07 10:11:49.134,,,-24.999200783024,
2012/05/07 11:03:20.926,-24.900006255977,,,
2012/05/07 11:04:02.707,,-24.920011696288,,
2012/05/07 11:11:58.158,,,-24.995121190152,
2012/05/07 12:03:47.778,-24.913813937601,,,
2012/05/07 12:04:11.184,,-24.939852995266,,
2012/05/07 12:12:19.869,,,-24.991167674909,
2012/05/07 13:03:57.818,-24.91948520568,,,
2012/05/07 13:04:12.036,,-24.939816906511,,
2012/05/07 13:12:34.064,,,-24.993679543979,
2012/05/07 14:04:05.201,-24.919462495353,,,
2012/05/07 14:04:21.498,,-24.924192160582,,
2012/05/07 14:12:35.323,,,-24.982958535135,
2012/05/07 15:04:06.881,-24.923167341924,,,
2012/05/07 15:04:40.459,,-24.932299410487,,
2012/05/07 15:12:43.675,,,-24.979671093646,
2012/05/07 16:04:17.483,-24.911259175334,,,
2012/05/07 16:04:47.998,,-24.920243416448,,
2012/05/07 16:12:52.980,,,-24.986757385171,
2012/05/07 17:04:25.147,-24.923464028368,,,
2012/05/07 17:04:48.553,,-24.900280735068,,
2012/05/07 17:12:53.300,,,-24.98656728108,
2012/05/07 18:04:25.531,-24.90395771572,,,
2012/05/07 18:04:49.046,,-24.943318180592,,
2012/05/07 18:12:55.871,,,-24.986606429904,
2012/05/07 19:04:34.445,-24.934814806119,,,
2012/05/07 19:04:57.851,,-24.92053060818,,
2012/05/07 19:13:02.051,,,-24.978977323063,
2012/05/07 20:04:43.797,-24.922300567593,,,
2012/05/07 20:05:07.203,,-24.931600486335,,
2012/05/07 20:13:02.106,,,-24.970458726599,
2012/05/07 21:04:43.961,-24.911910827566,,,
2012/05/07 21:05:07.477,,-24.939868059244,,
2012/05/07 21:13:03.036,,,-24.991117355732,
2012/05/07 22:04:52.548,-24.907056003669,,,
2012/05/07 22:05:12.016,,-24.911792847966,,
2012/05/07 22:13:47.388,,,-24.984470061797,
2012/05/07 23:04:59.821,-24.911157671803,,,
2012/05/07 23:05:15.134,,-24.915094942458,,
2012/05/07 23:13:48.427,,,-24.99405206871,
2012/05/08 00:05:16.517,,-24.919104587204,,
2012/05/08 00:05:28.767,-24.910014817892,,,
2012/05/08 00:14:30.607,,,-24.974185141047,
2012/05/08 01:05:52.228,,-24.914711580346,,
2012/05/08 01:06:13.556,-24.91080648788,,,
2012/05/08 01:14:36.677,,,-24.982364752535,
2012/05/08 02:05:52.830,,-24.911641076857,,
2012/05/08 02:06:19.408,-24.898650104932,,,
2012/05/08 02:14:42.529,,,-24.978820719687,
2012/05/08 03:05:53.213,,-24.906892188768,,
2012/05/08 03:06:31.931,-24.899549741773,,,
2012/05/08 03:14:51.006,,,-24.981595582001,
2012/05/08 04:06:00.815,,-24.915174746446,,
2012/05/08 04:06:32.424,-24.918120068063,,,
2012/05/08 04:14:51.608,,,-24.978820719687,
2012/05/08 05:06:02.073,,-24.90778784139,,
2012/05/08 05:06:32.588,-24.908903429975,,,
2012/05/08 05:15:01.726,,,-24.982451694954,
2012/05/08 06:06:11.534,,-24.911645911482,,
2012/05/08 06:07:08.518,-24.916668742481,,,
2012/05/08 06:15:09.875,,,-24.970523818806,
2012/05/08 07:06:20.011,,-24.8993662624,,
2012/05/08 07:07:08.792,-24.894573104492,,,
2012/05/08 07:15:12.336,,,-24.974142208645,
2012/05/08 08:06:20.066,,-24.907691796265,,
2012/05/08 08:07:08.957,-24.909806772094,,,
2012/05/08 08:15:27.813,,,-24.992703430475,
2012/05/08 09:06:20.326,,-24.915095403752,,
2012/05/08 09:07:09.215,-24.906903748168,,,
2012/05/08 09:15:38.568,,,-24.974142208645,
2012/05/08 10:06:20.376,,-24.927399033031,,
2012/05/08 10:07:18.344,-24.902476402435,,,
2012/05/08 10:15:45.403,,,-24.981548183401,
2012/05/08 11:06:28.962,,-24.916725292838,,
2012/05/08 11:07:23.102,-24.907005251836,,,
2012/05/08 11:15:47.318,,,-24.982451694954,
2012/05/08 12:06:39.080,,-24.91995164768,,
2012/05/08 12:07:57.501,-24.907005251836,,,
2012/05/08 12:15:55.685,,,-24.994763543608,
2012/05/08 13:06:47.775,,-24.911842208174,,
2012/05/08 13:08:02.150,-24.91490808377,,,
2012/05/08 13:16:10.944,,,-24.986606429904,
2012/05/08 14:06:47.830,,-24.922045684569,,
2012/05/08 14:08:03.189,-24.910028030601,,,
2012/05/08 14:16:13.405,,,-24.96420118473,
2012/05/08 15:06:56.635,,-24.955755087405,,
2012/05/08 15:08:03.901,-24.910077626491,,,
2012/05/08 15:16:22.757,,,-24.982944864379,
2012/05/08 16:06:56.909,,-24.924237606097,,
2012/05/08 16:08:12.268,-24.917610025349,,,
2012/05/08 16:16:22.812,,,-24.987056272323,
2012/05/08 17:07:06.042,,-24.926298026729,,
2012/05/08 17:08:13.308,-24.913329000881,,,
2012/05/08 17:16:35.445,,,-24.999027669868,
2012/05/08 18:07:06.813,,-24.937483423361,,
2012/05/08 18:08:39.339,-24.913964471356,,,
2012/05/08 18:16:40.251,,,-24.995322466602,
2012/05/08 19:07:20.963,,-24.924197458989,,
2012/05/08 19:08:40.587,-24.91620580999,,,
2012/05/08 19:16:50.475,,,-24.998063395075,
2012/05/08 20:07:51.752,,-24.933778063946,,
2012/05/08 20:08:40.642,-24.923665650502,,,
2012/05/08 20:16:51.186,,,-25.003632033575,
2012/05/08 21:08:09.963,,-24.936688746932,,
2012/05/08 21:08:58.854,-24.921617327597,,,
2012/05/08 21:16:57.585,,,-25.003632033575,
2012/05/08 22:08:18.878,,-24.932950358956,,
2012/05/08 22:09:09.956,-24.924444360113,,,
2012/05/08 22:17:26.952,,,-25.007770035884,
2012/05/08 23:08:28.230,,-24.9287230977,,
2012/05/08 23:09:16.245,-24.924860562618,,,
2012/05/08 23:17:39.367,,,-25.003674966281,
2012/05/09 00:08:37.363,,-24.944872009912,,
2012/05/09 00:09:20.019,-24.912414309559,,,
2012/05/09 00:17:54.187,,,-24.997990236747,
2012/05/09 01:08:39.496,,-24.932450257989,,
2012/05/09 01:09:26.308,-24.924318630543,,,
2012/05/09 01:17:54.461,,,-24.996226304107,
2012/05/09 02:09:14.004,,-24.932950358956,,
2012/05/09 02:09:44.629,-24.924318630543,,,
2012/05/09 02:17:54.626,,,-24.996226465229,
2012/05/09 03:09:22.934,,-24.936551738835,,
2012/05/09 03:10:18.819,-24.920668784948,,,
2012/05/09 03:18:03.747,,,-25.003993371703,
2012/05/09 04:09:32.253,,-24.932950358956,,
2012/05/09 04:10:20.159,-24.926722629721,,,
2012/05/09 04:18:03.796,,,-25.004084575644,
2012/05/09 05:09:54.402,,-24.932849792322,,
2012/05/09 05:10:20.870,-24.920694162005,,,
2012/05/09 05:18:13.148,,,-24.99362386153,
2012/05/09 06:10:08.128,,-24.936752868565,,
2012/05/09 06:10:56.909,-24.913176197108,,,
2012/05/09 06:18:40.000,,,-25.000279141575,
2012/05/09 07:10:17.918,,-24.936551277529,,
2012/05/09 07:11:47.386,-24.924770637525,,,
2012/05/09 07:18:58.102,,,-24.997778693324,
2012/05/09 08:10:20.051,,-24.941153448566,,
2012/05/09 08:11:51.816,-24.924821391573,,,
2012/05/09 08:18:59.470,,,-25.000290594515,
2012/05/09 09:10:24.809,,-24.941051790135,,
2012/05/09 09:12:26.871,-24.924821391573,,,
2012/05/09 09:19:07.181,,,-25.004488444743,
2012/05/09 10:10:45.317,,-24.948439595122,,
2012/05/09 10:12:27.254,-24.92473054803,,,
2012/05/09 10:19:09.642,,,-25.008600421291,
2012/05/09 11:11:21.013,,-24.945305268497,,
2012/05/09 11:12:28.278,-24.925671625594,,,
2012/05/09 11:19:14.385,,,-25.008600421291,
2012/05/09 12:11:21.810,,-24.939036487195,,
2012/05/09 12:12:42.405,-24.937228886223,,,
2012/05/09 12:19:19.718,,,-25.012755326472,
2012/05/09 13:11:22.012,,-24.947961471216,,
2012/05/09 13:12:48.636,-24.929778522339,,,
2012/05/09 13:19:25.774,,,-25.012716180528,
2012/05/09 14:11:22.176,,-24.946148146623,,
2012/05/09 14:12:55.035,-24.92987894341,,,
2012/05/09 14:19:47.485,,,-25.00900724747,
2012/05/09 15:11:22.559,,-24.953659636274,,
2012/05/09 15:12:55.199,-24.945545175519,,,
2012/05/09 15:20:02.743,,,-25.009094040293,
2012/05/09 16:11:31.364,,-24.953759740933,,
2012/05/09 16:12:55.801,-24.937983390842,,,
2012/05/09 16:20:13.736,,,-25.017230395141,
2012/05/09 17:11:49.685,,-24.957710412601,,
2012/05/09 17:13:04.934,-24.937312706971,,,
2012/05/09 17:20:30.306,,,-25.012735753502,
2012/05/09 18:11:50.177,,-24.950105877335,,
2012/05/09 18:13:14.614,-24.929823944517,,,
2012/05/09 18:20:47.643,,,-25.012798722119,
2012/05/09 19:11:59.201,,-24.934149045202,,
2012/05/09 19:13:21.560,-24.93808397902,,,
2012/05/09 19:21:30.026,,,-25.017215621933,
2012/05/09 20:12:16.756,,-24.953507403375,,
2012/05/09 20:13:41.084,-24.929778522339,,,
2012/05/09 20:21:42.659,,,-25.010269531431,
2012/05/09 21:12:34.402,,-24.940271816455,,
2012/05/09 21:13:45.463,-24.937982468015,,,
2012/05/09 21:21:54.010,,,-25.009094040293,
2012/05/09 22:13:03.463,,-24.937800866161,,
2012/05/09 22:13:49.182,-24.929778522339,,,
2012/05/09 22:21:57.866,,,-25.017230395141,
2012/05/09 23:13:20.143,,-24.947340720921,,
2012/05/09 23:13:50.768,-24.926073426389,,,
2012/05/09 23:22:01.421,,,-25.012755326472,
2012/05/10 00:13:28.948,,-24.953583750482,,
2012/05/10 00:13:56.401,-24.937228886223,,,
2012/05/10 00:22:18.320,,,-24.998415382871,
2012/05/10 01:13:29.222,,-24.943202348375,,
2012/05/10 01:14:00.941,-24.921900340564,,,
2012/05/10 01:22:18.703,,,-25.006464228167,
2012/05/10 02:13:34.199,,-24.941153448566,,
2012/05/10 02:14:45.402,-24.935797256143,,,
2012/05/10 02:22:18.977,,,-25.007553596928,
2012/05/10 03:13:38.848,,-24.932951281586,,
2012/05/10 03:14:54.207,-24.94545422869,,,
2012/05/10 03:22:28.001,,,-25.008650741842,
2012/05/10 04:13:47.762,,-24.935131672599,,
2012/05/10 04:15:12.199,-24.926326291319,,,
2012/05/10 04:22:28.056,,,-25.008561274583,
2012/05/10 05:13:56.677,,-24.925421071388,,
2012/05/10 05:15:15.208,-24.925625785805,,,
2012/05/10 05:22:53.595,,,-25.004895203933,
2012/05/10 06:14:04.935,,-24.945305268497,,
2012/05/10 06:15:39.653,-24.936044383513,,,
2012/05/10 06:22:59.090,,,-25.004902590566,
2012/05/10 07:14:05.865,,-24.953456659075,,
2012/05/10 07:15:48.677,-24.933277465976,,,
2012/05/10 07:23:04.643,,,-25.004860948422,
2012/05/10 08:14:24.404,,-24.942777731596,,
2012/05/10 08:16:03.388,-24.929778522339,,,
2012/05/10 08:23:05.245,,,-25.008963851058,
2012/05/10 09:14:25.116,,-24.941175130306,,
2012/05/10 09:16:07.052,-24.927880566979,,,
2012/05/10 09:23:05.300,,,-25.004873967363,
2012/05/10 10:14:34.030,,-24.946004212273,,
2012/05/10 10:16:07.764,-24.934379027602,,,
2012/05/10 10:23:05.683,,,-25.006029225846,
2012/05/10 11:14:35.616,,-24.933648900156,,
2012/05/10 11:16:22.584,-24.93808397902,,,
2012/05/10 11:23:14.926,,,-25.009094040293,
2012/05/10 12:14:43.109,,-24.937750581272,,
